Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr,Rc,Rd,Ri,Hc,Hd,Hi
2025-03-29_074006,,,,,,,VPMI.2025.088.0R2.csv,9.4,59.4,796.9,,,,,,,,,,
2025-03-29_080006,,,,,,,VPMI.2025.088.0R2.csv,9.5,59.5,797.6,,,,,,,,,,
2025-03-29_082006,,,,,,,VPMI.2025.088.0R2.csv,9.3,59.3,796.3,,,,,,,,,,
2025-03-29_084006,,,,,,,VPMI.2025.088.0R2.csv,9.3,59.3,796.3,,,,,,,,,,
2025-03-29_090006,,,,,,,VPMI.2025.088.0R2.csv,9.3,59.3,796.3,,,,,,,,,,
2025-03-29_092006,,,,,,,VPMI.2025.088.0R2.csv,9.1,59.1,795.7,,,,,,,,,,
2025-03-29_094005,,,,,,,VPMI.2025.088.0R2.csv,8.9,58.9,794.4,,,,,,,,,,
2025-03-29_100005,,,,,,,VPMI.2025.088.0R2.csv,8.9,58.9,794.4,,,,,,,,,,
2025-03-29_102005,,,,,,,VPMI.2025.088.0R2.csv,8.6,58.6,793.2,,,,,,,,,,
2025-03-29_104005,,,,,,,VPMI.2025.088.0R2.csv,8.5,58.5,792.6,,,,,,,,,,
2025-03-29_110005,,,,,,,VPMI.2025.088.0R2.csv,8.5,58.5,792.3,,,,,,,,,,
2025-03-29_112005,,,,,,,VPMI.2025.088.0R2.csv,8.9,58.8,794.2,,,,,,,,,,
2025-03-29_114005,,,,,,,VPMI.2025.088.0R2.csv,8.8,58.8,793.8,,,,,,,,,,
2025-03-29_120005,,,,,,,VPMI.2025.088.0R2.csv,8.6,58.6,792.9,,,,,,,,,,
2025-03-29_122005,,,,,,,VPMI.2025.088.0R2.csv,9.0,59.0,795.1,,,,,,,,,,
2025-03-29_124005,,,,,,,VPMI.2025.088.0R2.csv,9.0,59.0,795.1,,,,,,,,,,
2025-03-29_130005,,,,,,,VPMI.2025.088.0R2.csv,9.3,59.3,796.7,,,,,,,,,,
2025-03-29_132005,,,,,,,VPMI.2025.088.0R2.csv,9.5,59.5,797.3,,,,,,,,,,
2025-03-29_134005,,,,,,,VPMI.2025.088.0R2.csv,9.8,59.8,798.8,,,,,,,,,,
2025-03-29_140005,,,,,,,VPMI.2025.088.0R2.csv,9.9,59.9,799.2,,,,,,,,,,
2025-03-29_142005,,,,,,,VPMI.2025.088.0R2.csv,9.9,59.9,799.4,,,,,,,,,,
2025-03-29_144005,,,,,,,VPMI.2025.088.0R2.csv,10.5,60.5,802.2,,,,,,,,,,
2025-03-29_150005,,,,,,,VPMI.2025.088.0R2.csv,10.3,60.3,801.3,,,,,,,,,,
2025-03-29_152005,,,,,,,VPMI.2025.088.0R2.csv,10.2,60.2,801.0,,,,,,,,,,
2025-03-29_154005,,,,,,,VPMI.2025.088.0R2.csv,11.1,61.1,805.7,,,,,,,,,,
2025-03-29_160005,,,,,,,VPMI.2025.088.0R2.csv,12.0,62.0,809.8,,,,,,,,,,
2025-03-29_162005,,,,,,,VPMI.2025.088.0R2.csv,12.4,62.3,811.4,,,,,,,,,,
2025-03-29_164005,,,,,,,VPMI.2025.088.0R2.csv,12.6,62.6,812.9,,,,,,,,,,
2025-03-29_170005,,,,,,,VPMI.2025.088.0R2.csv,13.0,62.9,814.8,,,,,,,,,,
2025-03-29_172005,,,,,,,VPMI.2025.088.0R2.csv,13.5,63.5,817.6,,,,,,,,,,
2025-03-29_174005,,,,,,,VPMI.2025.088.0R2.csv,13.1,63.1,815.7,,,,,,,,,,
2025-03-29_180005,,,,,,,VPMI.2025.088.0R2.csv,12.7,62.6,813.2,,,,,,,,,,
2025-03-29_182005,,,,,,,VPMI.2025.088.0R2.csv,12.8,62.8,813.8,,,,,,,,,,
2025-03-29_184005,,,,,,,VPMI.2025.088.0R2.csv,12.7,62.7,813.6,,,,,,,,,,
2025-03-29_190005,,,,,,,VPMI.2025.088.0R2.csv,12.7,62.7,813.5,,,,,,,,,,
2025-03-29_192005,,,,,,,VPMI.2025.088.0R2.csv,13.3,63.3,816.4,,,,,,,,,,
2025-03-29_194005,,,,,,,VPMI.2025.088.0R2.csv,13.4,63.3,816.7,,,,,,,,,,
2025-03-29_200005,,,,,,,VPMI.2025.088.0R2.csv,12.9,62.9,814.4,,,,,,,,,,
2025-03-29_202005,,,,,,,VPMI.2025.088.0R2.csv,13.2,63.1,815.7,,,,,,,,,,
2025-03-29_204005,,,,,,,VPMI.2025.088.0R2.csv,12.8,62.8,813.8,,,,,,,,,,
2025-03-29_210005,,,,,,,VPMI.2025.088.0R2.csv,12.8,62.8,814.2,,,,,,,,,,
2025-03-29_212005,,,,,,,VPMI.2025.088.0R2.csv,12.3,62.2,811.1,,,,,,,,,,
2025-03-29_214005,,,,,,,VPMI.2025.088.0R2.csv,12.3,62.3,811.3,,,,,,,,,,
2025-03-29_220005,,,,,,,VPMI.2025.088.0R2.csv,12.7,62.6,813.2,,,,,,,,,,
2025-03-29_222005,,,,,,,VPMI.2025.088.0R2.csv,12.7,62.7,813.5,,,,,,,,,,
2025-03-29_224005,,,,,,,VPMI.2025.088.0R2.csv,12.3,62.3,811.3,,,,,,,,,,
2025-03-29_230005,,,,,,,VPMI.2025.088.0R2.csv,12.0,62.0,810.1,,,,,,,,,,
2025-03-29_234005,,,,,,,VPMI.2025.088.0R2.csv,12.0,62.0,809.8,,,,,,,,,,
2025-03-29_000003,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_002002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_004002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_010002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_012002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_014002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_020002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_022002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_024002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_030002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_032002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_034002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_040002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_042002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_044002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_050002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_052002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_054002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_060002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_062002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_064002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_070002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_072002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_074002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_080002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_082002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_084002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_090002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_092002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_094002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_100002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_102002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_104002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_110002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_112002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_114002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_120002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_122002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_124002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_130002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_132002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_134001,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_140002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_142002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_144002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_150002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_152002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_154002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_160002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_162002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_164002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_170002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_172002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_174002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_180002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_182002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_184002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_190002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_192002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_194002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_200002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_202002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_204002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_210002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_212002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_214002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_220002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_222002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_224002,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_230100,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_234100,,,,,,,VPMI.2025.088.0R3.csv,,,,,,,,1.26,1700.0,0.0,0.0,0.0,0.0
2025-03-29_000009,,,,,,,VPMI.2025.088.0R5.csv,,,,12.2,0.0,13.1,3.618,,,,,,
2025-03-29_002009,,,,,,,VPMI.2025.088.0R5.csv,,,,12.1,0.0,13.0,3.618,,,,,,
2025-03-29_004009,,,,,,,VPMI.2025.088.0R5.csv,,,,12.0,0.0,13.0,3.619,,,,,,
2025-03-29_010009,,,,,,,VPMI.2025.088.0R5.csv,,,,12.0,0.0,13.0,3.619,,,,,,
2025-03-29_012009,,,,,,,VPMI.2025.088.0R5.csv,,,,12.1,0.0,13.0,3.618,,,,,,
2025-03-29_014009,,,,,,,VPMI.2025.088.0R5.csv,,,,11.5,0.0,13.0,3.618,,,,,,
2025-03-29_020009,,,,,,,VPMI.2025.088.0R5.csv,,,,11.2,0.0,13.0,3.618,,,,,,
2025-03-29_022009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.7,0.0,13.0,3.618,,,,,,
2025-03-29_024009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.8,0.0,13.0,3.619,,,,,,
2025-03-29_030009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.7,0.0,12.9,3.618,,,,,,
2025-03-29_032009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.6,0.0,12.9,3.618,,,,,,
2025-03-29_034009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.6,0.0,12.9,3.617,,,,,,
2025-03-29_040009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.5,0.0,12.9,3.618,,,,,,
2025-03-29_042009,,,,,,,VPMI.2025.088.0R5.csv,,,,10.9,0.0,12.9,3.619,,,,,,
2025-03-29_044008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.9,0.0,12.9,3.617,,,,,,
2025-03-29_050008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.7,0.0,12.9,3.618,,,,,,
2025-03-29_052008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.6,0.0,12.9,3.618,,,,,,
2025-03-29_054008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.8,0.0,12.9,3.618,,,,,,
2025-03-29_060008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.7,0.0,12.8,3.618,,,,,,
2025-03-29_062008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.1,0.0,12.8,3.619,,,,,,
2025-03-29_064008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.0,0.0,12.8,3.618,,,,,,
2025-03-29_070008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.3,0.0,12.8,3.618,,,,,,
2025-03-29_072008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.5,0.0,12.8,3.618,,,,,,
2025-03-29_074008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.5,0.0,12.8,3.617,,,,,,
2025-03-29_080008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.7,0.0,12.8,3.618,,,,,,
2025-03-29_082008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.3,0.0,12.8,3.618,,,,,,
2025-03-29_084008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.3,0.0,12.8,3.618,,,,,,
2025-03-29_090008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.4,0.0,12.8,3.618,,,,,,
2025-03-29_092008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.2,0.0,12.8,3.618,,,,,,
2025-03-29_094008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.9,0.0,12.8,3.618,,,,,,
2025-03-29_100008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.2,0.0,12.7,3.618,,,,,,
2025-03-29_102008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.1,0.0,12.7,3.619,,,,,,
2025-03-29_104008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.6,0.0,12.7,3.618,,,,,,
2025-03-29_110008,,,,,,,VPMI.2025.088.0R5.csv,,,,9.7,0.0,12.7,3.618,,,,,,
2025-03-29_112008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.4,0.0,12.7,3.618,,,,,,
2025-03-29_114008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.3,0.0,12.7,3.618,,,,,,
2025-03-29_120008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.3,0.0,12.7,3.618,,,,,,
2025-03-29_122008,,,,,,,VPMI.2025.088.0R5.csv,,,,10.8,0.0,12.7,3.618,,,,,,
2025-03-29_124008,,,,,,,VPMI.2025.088.0R5.csv,,,,11.9,0.0,12.8,3.618,,,,,,
2025-03-29_130008,,,,,,,VPMI.2025.088.0R5.csv,,,,12.5,0.0,13.0,3.619,,,,,,
2025-03-29_132008,,,,,,,VPMI.2025.088.0R5.csv,,,,13.0,0.0,13.3,3.619,,,,,,
2025-03-29_134008,,,,,,,VPMI.2025.088.0R5.csv,,,,13.4,0.0,13.4,3.618,,,,,,
2025-03-29_140008,,,,,,,VPMI.2025.088.0R5.csv,,,,14.7,0.0,13.6,3.618,,,,,,
2025-03-29_142008,,,,,,,VPMI.2025.088.0R5.csv,,,,14.8,0.0,13.6,3.619,,,,,,
2025-03-29_144008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.1,0.0,13.6,3.618,,,,,,
2025-03-29_150008,,,,,,,VPMI.2025.088.0R5.csv,,,,18.5,0.0,14.0,3.619,,,,,,
2025-03-29_152008,,,,,,,VPMI.2025.088.0R5.csv,,,,19.9,0.0,14.6,3.619,,,,,,
2025-03-29_154008,,,,,,,VPMI.2025.088.0R5.csv,,,,20.7,0.0,14.7,3.619,,,,,,
2025-03-29_160008,,,,,,,VPMI.2025.088.0R5.csv,,,,23.5,0.0,14.6,3.619,,,,,,
2025-03-29_162008,,,,,,,VPMI.2025.088.0R5.csv,,,,23.0,0.0,14.6,3.619,,,,,,
2025-03-29_164008,,,,,,,VPMI.2025.088.0R5.csv,,,,21.5,0.0,14.6,3.618,,,,,,
2025-03-29_170008,,,,,,,VPMI.2025.088.0R5.csv,,,,22.5,0.0,14.7,3.619,,,,,,
2025-03-29_172008,,,,,,,VPMI.2025.088.0R5.csv,,,,21.4,0.0,13.8,3.619,,,,,,
2025-03-29_174008,,,,,,,VPMI.2025.088.0R5.csv,,,,19.6,0.0,14.7,3.619,,,,,,
2025-03-29_180008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.5,0.0,13.8,3.618,,,,,,
2025-03-29_182008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.0,0.0,13.5,3.618,,,,,,
2025-03-29_184008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.6,0.0,14.7,3.618,,,,,,
2025-03-29_190008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.3,0.0,14.7,3.618,,,,,,
2025-03-29_192008,,,,,,,VPMI.2025.088.0R5.csv,,,,21.5,0.0,13.7,3.618,,,,,,
2025-03-29_194008,,,,,,,VPMI.2025.088.0R5.csv,,,,19.6,0.0,13.8,3.619,,,,,,
2025-03-29_200008,,,,,,,VPMI.2025.088.0R5.csv,,,,18.7,0.0,13.8,3.618,,,,,,
2025-03-29_202008,,,,,,,VPMI.2025.088.0R5.csv,,,,20.6,0.0,13.7,3.618,,,,,,
2025-03-29_204008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.4,0.0,13.8,3.619,,,,,,
2025-03-29_210008,,,,,,,VPMI.2025.088.0R5.csv,,,,18.0,0.0,13.5,3.619,,,,,,
2025-03-29_212008,,,,,,,VPMI.2025.088.0R5.csv,,,,15.5,0.0,13.4,3.618,,,,,,
2025-03-29_214008,,,,,,,VPMI.2025.088.0R5.csv,,,,16.1,0.0,13.4,3.618,,,,,,
2025-03-29_220008,,,,,,,VPMI.2025.088.0R5.csv,,,,18.2,0.0,14.7,3.618,,,,,,
2025-03-29_222008,,,,,,,VPMI.2025.088.0R5.csv,,,,16.6,0.0,13.5,3.618,,,,,,
2025-03-29_224008,,,,,,,VPMI.2025.088.0R5.csv,,,,17.1,0.0,14.6,3.618,,,,,,
2025-03-29_230008,,,,,,,VPMI.2025.088.0R5.csv,,,,15.0,0.0,13.3,3.618,,,,,,
2025-03-29_234008,,,,,,,VPMI.2025.088.0R5.csv,,,,13.4,0.0,13.1,3.618,,,,,,
2025-03-30_000012,121.0,134.0,157.0,0.7,1.5,1.7,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_002006,34.0,22.0,0.0,2.0,2.1,2.4,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_004006,102.0,18.0,255.0,0.0,0.1,0.8,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_010006,119.0,138.0,151.0,0.2,0.4,0.8,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_012006,48.0,63.0,132.0,0.6,1.2,1.5,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_014006,229.0,127.0,357.0,0.1,0.3,1.0,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_020006,125.0,130.0,137.0,1.0,1.1,1.2,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_022006,130.0,148.0,170.0,0.4,0.5,1.0,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_024006,118.0,140.0,150.0,1.1,1.8,2.8,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_030006,20.0,69.0,127.0,0.7,1.4,2.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_032006,53.0,30.0,336.0,0.3,1.6,2.1,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_034006,127.0,8.0,321.0,0.6,1.7,2.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_040006,13.0,37.0,59.0,0.8,1.8,2.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_042006,19.0,44.0,58.0,0.5,2.0,2.5,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_044006,98.0,131.0,227.0,0.9,1.1,1.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_052006,45.0,62.0,80.0,1.6,2.5,3.1,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_054006,25.0,45.0,72.0,2.5,3.4,5.0,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_060006,38.0,45.0,63.0,3.1,3.7,4.9,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_062006,56.0,64.0,71.0,2.5,3.2,3.8,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_064006,22.0,50.0,79.0,0.9,1.4,1.9,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_070006,17.0,58.0,91.0,0.2,0.8,1.5,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_072006,15.0,69.0,110.0,1.2,2.0,3.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_074006,23.0,48.0,67.0,3.2,4.0,4.8,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_080006,31.0,48.0,65.0,1.1,1.6,2.6,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_082006,27.0,63.0,94.0,1.1,1.7,2.9,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_084006,30.0,46.0,68.0,0.9,1.6,2.7,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_090006,30.0,48.0,60.0,2.5,3.0,3.9,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_092005,58.0,110.0,133.0,0.9,1.5,2.4,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_094005,27.0,65.0,97.0,2.0,2.5,3.7,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_100005,19.0,69.0,107.0,1.4,2.2,2.5,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_102005,18.0,55.0,105.0,2.1,2.5,3.2,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_104005,15.0,40.0,51.0,3.6,4.4,5.6,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_110005,44.0,65.0,115.0,2.0,4.1,6.0,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_112005,37.0,75.0,99.0,3.2,4.0,5.1,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_114005,34.0,51.0,87.0,3.0,4.6,6.0,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_120005,41.0,62.0,79.0,1.7,2.6,3.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_122005,25.0,74.0,101.0,0.8,1.5,2.6,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_124005,34.0,59.0,95.0,2.5,4.2,6.2,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
2025-03-30_130005,86.0,20.0,242.0,0.8,2.1,3.3,VPMI.2025.089.0R1.csv,,,,,,,,,,,,,
