Datetime,Dn,Dm,Dx,Sn,Sm,Sx,source_file,Ta,Ua,Pa,Th,Vh,Vs,Vr
2024-10-27_072009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.7,0.0,12.4,3.649
2024-10-27_074009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.9,0.0,12.5,3.632
2024-10-27_074009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.9,0.0,12.5,3.632
2024-10-27_080009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.4,3.649
2024-10-27_080009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.4,3.649
2024-10-27_082009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.9,0.0,12.4,3.649
2024-10-27_082009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.9,0.0,12.4,3.649
2024-10-27_084009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.8,0.0,12.4,3.649
2024-10-27_084009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.8,0.0,12.4,3.649
2024-10-27_090009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.7,0.0,12.4,3.65
2024-10-27_090009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.7,0.0,12.4,3.65
2024-10-27_092009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.7,0.0,12.4,3.649
2024-10-27_092009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.7,0.0,12.4,3.649
2024-10-27_094009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.9,0.0,12.4,3.649
2024-10-27_094009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.9,0.0,12.4,3.649
2024-10-27_100009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.8,0.0,12.3,3.65
2024-10-27_100009,,,,,,,VPMI.2024.301.0R5.csv,,,,10.8,0.0,12.3,3.65
2024-10-27_102009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.3,3.651
2024-10-27_102009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.3,3.651
2024-10-27_104009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.1,0.0,12.3,3.649
2024-10-27_104009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.1,0.0,12.3,3.649
2024-10-27_110009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.3,3.649
2024-10-27_110009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.0,0.0,12.3,3.649
2024-10-27_112009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.2,0.0,12.3,3.651
2024-10-27_112009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.2,0.0,12.3,3.651
2024-10-27_114009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.7,0.0,12.3,3.649
2024-10-27_114009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.7,0.0,12.3,3.649
2024-10-27_120009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.0,0.0,12.3,3.65
2024-10-27_120009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.0,0.0,12.3,3.65
2024-10-27_122009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.2,0.0,12.3,3.649
2024-10-27_122009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.2,0.0,12.3,3.649
2024-10-27_124009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.3,3.65
2024-10-27_124009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.4,0.0,12.3,3.65
2024-10-27_130009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.3,3.649
2024-10-27_130009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.8,0.0,12.3,3.649
2024-10-27_132009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.3,3.649
2024-10-27_132009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.3,3.649
2024-10-27_134009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.3,3.649
2024-10-27_134009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.3,3.649
2024-10-27_140009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.4,3.649
2024-10-27_140009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.4,3.649
2024-10-27_142009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.4,3.649
2024-10-27_142009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.4,3.649
2024-10-27_144009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.649
2024-10-27_144009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.649
2024-10-27_150009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.1,0.0,12.7,3.649
2024-10-27_150009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.1,0.0,12.7,3.649
2024-10-27_152009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.9,0.0,12.8,3.649
2024-10-27_152009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.9,0.0,12.8,3.649
2024-10-27_154009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.3,0.0,12.8,3.649
2024-10-27_154009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.3,0.0,12.8,3.649
2024-10-27_160009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.2,0.0,12.8,3.649
2024-10-27_160009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.2,0.0,12.8,3.649
2024-10-27_162009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.7,0.0,12.8,3.649
2024-10-27_162009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.7,0.0,12.8,3.649
2024-10-27_164009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.8,3.649
2024-10-27_164009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.8,3.649
2024-10-27_170009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.7,3.649
2024-10-27_170009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.8,0.0,12.7,3.649
2024-10-27_172009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.7,3.649
2024-10-27_172009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.2,0.0,12.7,3.649
2024-10-27_174009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.0,0.0,12.7,3.649
2024-10-27_174009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.0,0.0,12.7,3.649
2024-10-27_180009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.0,0.0,12.7,3.649
2024-10-27_180009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.0,0.0,12.7,3.649
2024-10-27_182009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.7,3.649
2024-10-27_182009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.7,3.649
2024-10-27_184009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.4,0.0,12.8,3.65
2024-10-27_184009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.4,0.0,12.8,3.65
2024-10-27_190009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.8,3.649
2024-10-27_190009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.6,0.0,12.8,3.649
2024-10-27_192009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.9,3.65
2024-10-27_192009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.9,0.0,12.9,3.65
2024-10-27_194009,,,,,,,VPMI.2024.301.0R5.csv,,,,15.0,0.0,13.1,3.65
2024-10-27_194009,,,,,,,VPMI.2024.301.0R5.csv,,,,15.0,0.0,13.1,3.65
2024-10-27_200009,,,,,,,VPMI.2024.301.0R5.csv,,,,16.1,0.0,13.2,3.649
2024-10-27_200009,,,,,,,VPMI.2024.301.0R5.csv,,,,16.1,0.0,13.2,3.649
2024-10-27_202009,,,,,,,VPMI.2024.301.0R5.csv,,,,15.0,0.0,13.0,3.649
2024-10-27_202009,,,,,,,VPMI.2024.301.0R5.csv,,,,15.0,0.0,13.0,3.649
2024-10-27_204009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.4,0.0,13.1,3.65
2024-10-27_204009,,,,,,,VPMI.2024.301.0R5.csv,,,,14.4,0.0,13.1,3.65
2024-10-27_210009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.9,3.649
2024-10-27_210009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.9,0.0,12.9,3.649
2024-10-27_212009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.6,0.0,12.8,3.649
2024-10-27_212009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.6,0.0,12.8,3.649
2024-10-27_214009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.5,0.0,12.8,3.65
2024-10-27_214009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.5,0.0,12.8,3.65
2024-10-27_220009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.1,0.0,12.8,3.649
2024-10-27_220009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.1,0.0,12.8,3.649
2024-10-27_222009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.9,0.0,12.7,3.65
2024-10-27_222009,,,,,,,VPMI.2024.301.0R5.csv,,,,11.9,0.0,12.7,3.65
2024-10-27_224009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-10-27_224009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.1,0.0,12.6,3.649
2024-10-27_230009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.3,0.0,12.5,3.65
2024-10-27_230009,,,,,,,VPMI.2024.301.0R5.csv,,,,12.3,0.0,12.5,3.65
2024-10-27_232009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.1,0.0,12.5,3.649
2024-10-27_232009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.1,0.0,12.5,3.649
2024-10-27_234009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.65
2024-10-27_234009,,,,,,,VPMI.2024.301.0R5.csv,,,,13.7,0.0,12.5,3.65
2024-10-28_000003,54.0,98.0,137.0,2.2,2.9,3.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_000003,54.0,98.0,137.0,2.2,2.9,3.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_002003,38.0,85.0,109.0,1.4,2.3,4.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_002003,38.0,85.0,109.0,1.4,2.3,4.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_004003,12.0,63.0,145.0,2.5,3.3,4.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_004003,12.0,63.0,145.0,2.5,3.3,4.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_010003,55.0,63.0,72.0,3.1,4.3,5.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_010003,55.0,63.0,72.0,3.1,4.3,5.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_012003,67.0,30.0,358.0,3.7,4.7,6.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_012003,67.0,30.0,358.0,3.7,4.7,6.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_014003,102.0,133.0,169.0,1.3,1.5,1.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_014003,102.0,133.0,169.0,1.3,1.5,1.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_020003,100.0,114.0,141.0,2.7,3.2,5.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_020003,100.0,114.0,141.0,2.7,3.2,5.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_022003,14.0,53.0,103.0,1.1,1.4,1.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_022003,14.0,53.0,103.0,1.1,1.4,1.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_024003,19.0,56.0,79.0,2.9,4.1,5.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_030002,45.0,68.0,86.0,2.8,4.3,5.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_032002,53.0,27.0,358.0,4.9,6.7,8.6,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_034002,47.0,83.0,154.0,2.3,3.4,5.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_040002,115.0,62.0,350.0,3.5,5.0,6.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_042002,1.0,53.0,91.0,2.1,5.6,6.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_044002,130.0,43.0,289.0,1.0,5.5,10.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_050002,77.0,150.0,217.0,0.8,1.9,3.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_052002,46.0,57.0,70.0,5.0,8.4,10.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_054002,39.0,66.0,106.0,2.0,4.7,8.6,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_060002,122.0,265.0,151.0,1.0,1.7,3.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_062002,10.0,35.0,55.0,5.6,7.1,9.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_064002,38.0,61.0,108.0,3.3,5.5,8.6,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_070002,72.0,105.0,132.0,1.7,2.9,4.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_072002,31.0,66.0,95.0,4.4,5.1,6.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_074002,118.0,73.0,336.0,1.0,2.8,4.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_080002,27.0,46.0,75.0,3.4,4.2,5.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_082002,28.0,49.0,60.0,4.5,5.3,6.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_084002,13.0,78.0,151.0,0.9,2.7,4.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_090002,34.0,53.0,102.0,2.9,4.9,5.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_092002,30.0,60.0,92.0,1.7,2.7,3.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_094002,52.0,74.0,128.0,4.0,5.0,6.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_100002,20.0,40.0,60.0,4.0,4.8,5.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_102002,31.0,45.0,59.0,4.2,4.6,4.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_104002,50.0,62.0,71.0,4.8,5.7,7.6,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_110002,14.0,58.0,143.0,3.1,5.4,6.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_112002,17.0,35.0,43.0,4.8,5.4,6.3,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_114002,29.0,58.0,101.0,1.5,2.9,3.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_120002,125.0,256.0,357.0,0.4,1.4,2.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_122002,64.0,94.0,127.0,2.0,3.4,4.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_124002,53.0,27.0,353.0,3.1,4.5,6.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_130002,34.0,69.0,120.0,2.4,3.5,5.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_132002,123.0,37.0,338.0,0.6,1.7,2.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_134002,102.0,55.0,330.0,1.8,3.3,5.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_140002,97.0,45.0,349.0,1.8,2.6,4.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_142002,123.0,132.0,141.0,2.9,3.3,3.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_144002,72.0,119.0,153.0,1.7,2.8,4.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_150002,53.0,216.0,119.0,0.4,1.0,2.6,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_152002,59.0,127.0,154.0,2.0,3.8,4.3,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_154002,107.0,43.0,342.0,1.3,2.7,5.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_160002,146.0,197.0,228.0,0.8,1.0,1.3,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_162002,167.0,44.0,253.0,0.3,2.4,5.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_164002,135.0,61.0,344.0,1.7,2.5,3.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_170002,51.0,116.0,196.0,1.7,2.3,3.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_172002,34.0,60.0,83.0,5.0,5.7,6.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_174002,17.0,32.0,53.0,3.4,5.3,6.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_180002,113.0,69.0,348.0,1.6,3.7,5.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_182002,192.0,43.0,247.0,0.9,2.5,5.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_184002,70.0,92.0,125.0,2.4,2.9,3.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_190002,123.0,78.0,335.0,2.8,4.3,5.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_192002,6.0,55.0,106.0,4.2,4.6,5.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_194002,104.0,28.0,322.0,3.3,4.2,6.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_200002,67.0,114.0,144.0,2.7,3.6,5.3,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_202002,135.0,45.0,315.0,1.6,5.0,8.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_204002,111.0,122.0,127.0,2.5,3.6,4.7,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_210002,33.0,99.0,137.0,2.2,3.3,6.5,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_212002,0.0,47.0,69.0,5.6,6.8,7.8,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_214002,2.0,63.0,99.0,2.1,3.2,4.2,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_220002,18.0,62.0,101.0,6.1,6.6,7.4,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_222002,20.0,83.0,124.0,2.5,4.2,7.3,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_224002,25.0,70.0,143.0,2.4,5.2,8.0,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_230002,37.0,74.0,126.0,2.2,4.8,7.9,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_234002,3.0,41.0,71.0,4.1,5.8,8.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_234002,3.0,41.0,71.0,4.1,5.8,8.1,VPMI.2024.302.0R1.csv,,,,,,,
2024-10-28_000004,,,,,,,VPMI.2024.302.0R2.csv,12.6,90.4,750.3,,,,
2024-10-28_000004,,,,,,,VPMI.2024.302.0R2.csv,12.6,90.4,750.3,,,,
2024-10-28_002001,,,,,,,VPMI.2024.302.0R2.csv,12.8,87.7,750.3,,,,
2024-10-28_002001,,,,,,,VPMI.2024.302.0R2.csv,12.8,87.7,750.3,,,,
2024-10-28_004002,,,,,,,VPMI.2024.302.0R2.csv,12.7,86.0,750.2,,,,
2024-10-28_004002,,,,,,,VPMI.2024.302.0R2.csv,12.7,86.0,750.2,,,,
2024-10-28_010001,,,,,,,VPMI.2024.302.0R2.csv,12.2,90.1,750.6,,,,
2024-10-28_010001,,,,,,,VPMI.2024.302.0R2.csv,12.2,90.1,750.6,,,,
2024-10-28_012002,,,,,,,VPMI.2024.302.0R2.csv,12.2,90.9,750.8,,,,
2024-10-28_012002,,,,,,,VPMI.2024.302.0R2.csv,12.2,90.9,750.8,,,,
2024-10-28_014001,,,,,,,VPMI.2024.302.0R2.csv,12.1,92.4,751.0,,,,
2024-10-28_014001,,,,,,,VPMI.2024.302.0R2.csv,12.1,92.4,751.0,,,,
2024-10-28_020001,,,,,,,VPMI.2024.302.0R2.csv,11.9,95.6,750.9,,,,
2024-10-28_020001,,,,,,,VPMI.2024.302.0R2.csv,11.9,95.6,750.9,,,,
2024-10-28_022001,,,,,,,VPMI.2024.302.0R2.csv,11.8,95.2,751.1,,,,
2024-10-28_022001,,,,,,,VPMI.2024.302.0R2.csv,11.8,95.2,751.1,,,,
2024-10-28_024001,,,,,,,VPMI.2024.302.0R2.csv,11.9,90.0,750.8,,,,
2024-10-28_030002,,,,,,,VPMI.2024.302.0R2.csv,11.1,100.0,750.7,,,,
2024-10-28_032002,,,,,,,VPMI.2024.302.0R2.csv,11.0,100.0,750.8,,,,
2024-10-28_034002,,,,,,,VPMI.2024.302.0R2.csv,11.0,100.0,750.9,,,,
2024-10-28_040002,,,,,,,VPMI.2024.302.0R2.csv,11.4,100.0,750.6,,,,
2024-10-28_042002,,,,,,,VPMI.2024.302.0R2.csv,11.3,100.0,750.6,,,,
2024-10-28_044002,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,750.5,,,,
2024-10-28_050002,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,750.4,,,,
2024-10-28_052002,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,749.9,,,,
2024-10-28_054004,,,,,,,VPMI.2024.302.0R2.csv,11.2,100.0,750.0,,,,
2024-10-28_060001,,,,,,,VPMI.2024.302.0R2.csv,10.8,100.0,749.5,,,,
2024-10-28_062002,,,,,,,VPMI.2024.302.0R2.csv,10.1,100.0,749.3,,,,
2024-10-28_064001,,,,,,,VPMI.2024.302.0R2.csv,10.5,100.0,749.1,,,,
2024-10-28_070001,,,,,,,VPMI.2024.302.0R2.csv,10.7,100.0,749.1,,,,
2024-10-28_072002,,,,,,,VPMI.2024.302.0R2.csv,10.8,100.0,749.1,,,,
2024-10-28_074001,,,,,,,VPMI.2024.302.0R2.csv,11.1,100.0,749.1,,,,
2024-10-28_080002,,,,,,,VPMI.2024.302.0R2.csv,10.9,100.0,749.0,,,,
2024-10-28_082001,,,,,,,VPMI.2024.302.0R2.csv,10.9,100.0,749.0,,,,
2024-10-28_084001,,,,,,,VPMI.2024.302.0R2.csv,11.4,100.0,749.1,,,,
2024-10-28_090002,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,749.1,,,,
2024-10-28_092001,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,749.0,,,,
2024-10-28_094002,,,,,,,VPMI.2024.302.0R2.csv,11.9,100.0,748.8,,,,
2024-10-28_100002,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,748.8,,,,
2024-10-28_102002,,,,,,,VPMI.2024.302.0R2.csv,11.7,100.0,749.1,,,,
2024-10-28_104001,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,749.3,,,,
2024-10-28_110001,,,,,,,VPMI.2024.302.0R2.csv,10.4,100.0,749.4,,,,
2024-10-28_112002,,,,,,,VPMI.2024.302.0R2.csv,10.5,100.0,749.7,,,,
2024-10-28_114002,,,,,,,VPMI.2024.302.0R2.csv,10.6,100.0,750.1,,,,
2024-10-28_120002,,,,,,,VPMI.2024.302.0R2.csv,10.9,100.0,750.2,,,,
2024-10-28_122002,,,,,,,VPMI.2024.302.0R2.csv,10.8,100.0,750.3,,,,
2024-10-28_124002,,,,,,,VPMI.2024.302.0R2.csv,11.0,100.0,750.5,,,,
2024-10-28_130001,,,,,,,VPMI.2024.302.0R2.csv,11.1,100.0,750.6,,,,
2024-10-28_132001,,,,,,,VPMI.2024.302.0R2.csv,11.3,100.0,750.5,,,,
2024-10-28_134002,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,750.8,,,,
2024-10-28_140002,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,750.8,,,,
2024-10-28_142002,,,,,,,VPMI.2024.302.0R2.csv,11.8,100.0,751.1,,,,
2024-10-28_144002,,,,,,,VPMI.2024.302.0R2.csv,11.6,100.0,751.3,,,,
2024-10-28_150002,,,,,,,VPMI.2024.302.0R2.csv,11.3,100.0,751.2,,,,
2024-10-28_152002,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,751.3,,,,
2024-10-28_154001,,,,,,,VPMI.2024.302.0R2.csv,11.4,100.0,751.0,,,,
2024-10-28_160001,,,,,,,VPMI.2024.302.0R2.csv,11.7,100.0,751.2,,,,
2024-10-28_162001,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,751.1,,,,
2024-10-28_164001,,,,,,,VPMI.2024.302.0R2.csv,11.8,100.0,751.1,,,,
2024-10-28_170002,,,,,,,VPMI.2024.302.0R2.csv,11.8,100.0,751.0,,,,
2024-10-28_172001,,,,,,,VPMI.2024.302.0R2.csv,11.7,100.0,750.6,,,,
2024-10-28_174002,,,,,,,VPMI.2024.302.0R2.csv,11.3,100.0,750.6,,,,
2024-10-28_180001,,,,,,,VPMI.2024.302.0R2.csv,11.5,100.0,750.5,,,,
2024-10-28_182001,,,,,,,VPMI.2024.302.0R2.csv,11.7,100.0,750.2,,,,
2024-10-28_184001,,,,,,,VPMI.2024.302.0R2.csv,11.3,100.0,749.9,,,,
2024-10-28_190003,,,,,,,VPMI.2024.302.0R2.csv,10.6,100.0,749.6,,,,
2024-10-28_192003,,,,,,,VPMI.2024.302.0R2.csv,10.7,100.0,749.3,,,,
2024-10-28_194002,,,,,,,VPMI.2024.302.0R2.csv,10.2,100.0,749.2,,,,
2024-10-28_200002,,,,,,,VPMI.2024.302.0R2.csv,10.5,100.0,749.1,,,,
2024-10-28_202002,,,,,,,VPMI.2024.302.0R2.csv,10.9,100.0,749.0,,,,
2024-10-28_204001,,,,,,,VPMI.2024.302.0R2.csv,9.7,100.0,748.7,,,,
2024-10-28_210002,,,,,,,VPMI.2024.302.0R2.csv,9.8,100.0,748.8,,,,
2024-10-28_212003,,,,,,,VPMI.2024.302.0R2.csv,10.2,93.0,748.9,,,,
2024-10-28_214003,,,,,,,VPMI.2024.302.0R2.csv,11.7,88.2,749.0,,,,
2024-10-28_220003,,,,,,,VPMI.2024.302.0R2.csv,11.5,88.7,748.8,,,,
2024-10-28_222003,,,,,,,VPMI.2024.302.0R2.csv,11.1,89.9,749.1,,,,
2024-10-28_224001,,,,,,,VPMI.2024.302.0R2.csv,10.7,94.8,749.2,,,,
2024-10-28_230001,,,,,,,VPMI.2024.302.0R2.csv,10.9,94.5,749.3,,,,
2024-10-28_234003,,,,,,,VPMI.2024.302.0R2.csv,10.3,100.0,749.5,,,,
2024-10-28_234003,,,,,,,VPMI.2024.302.0R2.csv,10.3,100.0,749.5,,,,
2024-10-28_000009,,,,,,,VPMI.2024.302.0R5.csv,,,,12.3,0.0,12.5,3.65
2024-10-28_000009,,,,,,,VPMI.2024.302.0R5.csv,,,,12.3,0.0,12.5,3.65
2024-10-28_002009,,,,,,,VPMI.2024.302.0R5.csv,,,,12.1,0.0,12.5,3.65
2024-10-28_002009,,,,,,,VPMI.2024.302.0R5.csv,,,,12.1,0.0,12.5,3.65
